#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
generateCandidateSV_0075		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 75 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0075.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0075.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0075.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0075.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0076		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 76 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0076.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0076.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0076.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0076.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0077		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 77 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0077.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0077.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0077.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0077.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0078		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 78 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0078.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0078.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0078.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0078.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0079		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 79 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0079.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0079.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0079.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0079.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0080		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 80 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0080.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0080.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0080.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0080.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0081		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 81 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0081.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0081.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0081.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0081.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0082		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 82 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0082.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0082.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0082.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0082.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0083		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 83 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0083.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0083.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0083.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0083.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0084		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 84 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0084.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0084.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0084.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0084.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0085		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 85 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0085.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0085.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0085.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0085.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0086		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 86 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0086.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0086.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0086.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0086.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0087		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 87 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0087.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0087.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0087.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0087.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0088		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 88 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0088.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0088.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0088.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0088.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0089		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 89 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0089.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0089.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0089.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0089.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0090		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 90 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0090.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0090.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0090.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0090.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0091		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 91 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0091.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0091.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0091.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0091.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0092		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 92 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0092.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0092.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0092.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0092.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0093		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 93 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0093.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0093.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0093.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0093.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0094		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 94 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0094.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0094.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0094.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0094.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0095		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 95 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0095.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0095.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0095.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0095.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
